"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X2ndFlrSF","LowQualFinSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","Functional","GarageFinish","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleCondition","SalePrice","have_Garage","Fireplaces_present","pool_present","FullBath_total","HalfBath_total"
347,20,"RL",77.495059320735,12772,3,TRUE,"Other",TRUE,"NAmes","Norm","1Fam","1Story",6,8,1998,TRUE,"MetalSd","MetalSd","None",0,4,"CBlock",2,2,2,4,1,460,958,3,0,0,958,2,1,7,2,301,"Y",0,0,0,FALSE,"Gar2",15500,4,2007,TRUE,151500,TRUE,FALSE,FALSE,1,0
348,20,"RL",82.260379624446,17600,3,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",6,5,1960,FALSE,"Wd Sdng","Wd Sdng","BrkFace",30,3,"CBlock",2,2,1,4,1,208,1478,5,0,0,1478,3,1,7,1,498,"Y",0,40,0,FALSE,"None",0,12,2009,TRUE,157500,TRUE,TRUE,FALSE,3,0
349,160,"RL",36,2448,4,TRUE,"Inside",TRUE,"NridgHt","Norm","Twnhs","2Story",7,5,2004,FALSE,"VinylSd","Wd Shng","Stone",106,3,"PConc",3,2,1,6,1,191,764,5,862,0,1626,2,1,7,2,474,"Y",0,27,0,FALSE,"None",0,10,2008,TRUE,154000,TRUE,FALSE,FALSE,3,1
350,60,"RL",56,20431,2,TRUE,"Inside",TRUE,"NridgHt","Norm","1Fam","2Story",9,5,2006,TRUE,"CemntBd","CmentBd","BrkFace",870,3,"PConc",4,2,1,6,1,438,1848,5,880,0,2728,4,1,7,3,706,"Y",0,0,0,FALSE,"None",0,4,2006,FALSE,437154,TRUE,TRUE,FALSE,3,1
351,120,"RL",68,7820,3,TRUE,"Inside",TRUE,"NridgHt","Norm","TwnhsE","1Story",9,5,2007,TRUE,"MetalSd","MetalSd","BrkFace",362,3,"PConc",4,2,1,1,1,1869,1869,5,0,0,1869,2,1,7,2,617,"Y",210,54,0,FALSE,"None",0,12,2007,FALSE,318061,TRUE,TRUE,FALSE,2,0
352,120,"RL",70.0914413426621,5271,3,FALSE,"Inside",FALSE,"ClearCr","Norm","1Fam","1Story",7,5,1986,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"PConc",3,2,4,6,1,371,1453,4,0,0,1453,2,1,7,2,445,"Y",0,80,0,FALSE,"None",0,12,2006,FALSE,190000,TRUE,TRUE,FALSE,2,1
353,50,"RL",60,9084,4,TRUE,"Inside",TRUE,"Edwards","Artery","1Fam","1.5Fin",5,6,1950,FALSE,"VinylSd","VinylSd","None",0,3,"CBlock",2,1,2,2,3,0,616,3,495,0,1111,3,1,7,1,200,"Y",48,0,0,FALSE,"None",0,3,2008,TRUE,95000,TRUE,FALSE,FALSE,1,1
354,30,"RM",60,8520,4,TRUE,"Inside",TRUE,"OldTown","Norm","1Fam","1Story",6,8,2003,FALSE,"VinylSd","VinylSd","None",0,4,"Other",2,2,1,1,1,624,624,4,0,0,720,2,1,7,1,484,"Y",106,0,0,FALSE,"None",0,5,2010,TRUE,105900,TRUE,FALSE,FALSE,1,0
355,50,"RL",60,8400,4,FALSE,"Inside",TRUE,"SWISU","Norm","1Fam","1.5Fin",6,5,2000,FALSE,"Wd Sdng","MetalSd","None",0,3,"CBlock",2,2,1,2,1,552,940,5,403,0,1595,2,1,7,1,240,"Y",0,0,108,FALSE,"None",0,6,2006,TRUE,140000,TRUE,TRUE,FALSE,1,0
356,20,"RL",105,11249,2,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",6,5,1995,FALSE,"VinylSd","VinylSd","None",0,4,"PConc",3,3,1,5,4,322,1200,5,0,0,1200,3,1,7,2,521,"Y",0,26,0,FALSE,"None",0,8,2007,TRUE,177500,TRUE,FALSE,FALSE,3,0
357,20,"RL",74.016809786709,9248,3,TRUE,"Inside",TRUE,"Gilbert","Norm","1Fam","1Story",6,6,1992,FALSE,"HdBoard","HdBoard","BrkFace",106,3,"PConc",3,2,1,6,1,598,1158,4,0,0,1167,3,1,7,2,400,"Y",120,26,0,FALSE,"None",0,7,2009,TRUE,173000,TRUE,FALSE,FALSE,3,0
358,120,"RM",44,4224,4,TRUE,"Inside",TRUE,"MeadowV","Norm","TwnhsE","1Story",5,5,1976,FALSE,"CemntBd","CmentBd","None",0,3,"PConc",3,2,1,5,1,268,1142,3,0,0,1142,3,1,7,3,528,"Y",536,90,0,TRUE,"None",0,8,2007,TRUE,134000,TRUE,TRUE,FALSE,2,1
359,80,"RL",92,6930,3,TRUE,"Inside",TRUE,"ClearCr","Norm","1Fam","SLvl",5,4,1958,TRUE,"Wd Sdng","ImStucc","BrkFace",120,3,"CBlock",2,2,3,4,3,468,1062,5,0,0,1352,3,1,5,1,288,"Y",168,0,294,FALSE,"None",0,7,2006,FALSE,130000,TRUE,FALSE,FALSE,1,1
360,60,"RL",78,12011,3,TRUE,"Other",TRUE,"NoRidge","Norm","1Fam","2Story",8,5,1998,FALSE,"VinylSd","VinylSd","BrkFace",530,3,"PConc",3,2,3,6,1,130,1086,5,838,0,1924,3,1,7,2,592,"Y",208,75,0,FALSE,"None",0,6,2006,TRUE,280000,TRUE,TRUE,FALSE,3,1
361,80,"RL",72.3309839626125,7540,3,TRUE,"Other",TRUE,"Mitchel","Norm","1Fam","SFoyer",6,6,1978,FALSE,"VinylSd","VinylSd","None",0,3,"CBlock",3,2,3,6,1,115,888,5,0,0,912,2,1,7,2,470,"Y",0,0,0,TRUE,"None",0,6,2007,TRUE,156000,TRUE,TRUE,FALSE,2,0
362,50,"RL",68.3029889682178,9144,4,TRUE,"Inside",TRUE,"BrkSide","Norm","1Fam","1.5Fin",5,5,1982,FALSE,"MetalSd","MetalSd","None",0,3,"CBlock",2,2,1,3,1,484,883,4,517,0,1505,3,1,7,1,240,"N",0,0,0,FALSE,"None",0,7,2008,TRUE,145000,TRUE,FALSE,FALSE,2,0
363,80,"RL",64,7301,4,TRUE,"Corner",TRUE,"Edwards","Norm","1Fam","SFoyer",7,5,2003,FALSE,"HdBoard","HdBoard","BrkFace",500,3,"Other",0,0,0,0,0,0,0,5,1427,0,1922,4,1,7,2,672,"Y",0,0,177,FALSE,"None",0,7,2009,TRUE,198500,TRUE,TRUE,FALSE,3,0
364,160,"RM",21,1680,4,TRUE,"Inside",TRUE,"BrDale","Norm","Twnhs","2Story",6,8,2007,FALSE,"HdBoard","HdBoard","BrkFace",510,3,"CBlock",2,2,1,5,1,321,483,4,504,0,987,2,1,7,1,264,"Y",250,0,0,FALSE,"None",0,5,2009,TRUE,118000,TRUE,FALSE,FALSE,1,1
365,60,"RL",83.4448005781438,18800,3,TRUE,"Other",TRUE,"NWAmes","Norm","1Fam","2Story",6,5,1976,FALSE,"HdBoard","HdBoard","BrkFace",120,3,"PConc",3,2,2,6,1,84,796,3,784,0,1574,3,1,7,3,566,"Y",306,111,0,FALSE,"None",0,7,2006,TRUE,190000,TRUE,TRUE,FALSE,3,1
366,70,"RM",59,10690,4,TRUE,"Inside",TRUE,"IDOTRR","Norm","1Fam","2Story",5,7,1997,TRUE,"VinylSd","VinylSd","None",0,4,"CBlock",2,1,1,3,1,216,672,4,672,0,1344,3,1,7,1,468,"Y",0,128,218,FALSE,"None",0,7,2009,TRUE,147000,TRUE,FALSE,FALSE,1,0
367,20,"RL",74.2655381869856,9500,3,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",6,5,1963,FALSE,"Plywood","Plywood","BrkFace",247,3,"CBlock",3,2,1,4,1,785,1394,4,0,0,1394,3,1,7,2,514,"Y",0,76,0,FALSE,"None",0,7,2009,TRUE,159000,TRUE,TRUE,FALSE,2,1
368,80,"RL",101,9150,3,TRUE,"Corner",TRUE,"NAmes","Norm","1Fam","SLvl",6,5,1962,FALSE,"Plywood","Plywood","BrkFace",305,3,"CBlock",3,2,4,6,1,728,1099,4,0,0,1431,3,1,7,2,296,"Y",64,110,0,FALSE,"None",0,12,2008,TRUE,165000,TRUE,TRUE,FALSE,1,1
369,20,"RL",78,7800,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",5,6,1954,FALSE,"HdBoard","HdBoard","BrkFace",200,3,"PConc",2,2,1,2,1,728,1268,4,0,0,1268,2,1,7,3,244,"Y",0,98,0,FALSE,"None",0,3,2010,TRUE,132000,TRUE,TRUE,FALSE,1,0
370,20,"RL",74.5912539492525,9830,3,TRUE,"Corner",TRUE,"NAmes","Norm","1Fam","1Story",5,7,2006,FALSE,"Wd Sdng","Wd Sdng","None",0,4,"CBlock",2,2,1,5,3,733,1063,5,0,0,1287,3,1,7,3,576,"Y",364,17,0,FALSE,"None",0,3,2010,TRUE,162000,TRUE,TRUE,FALSE,2,0
371,60,"RL",72.9044411076945,8121,3,TRUE,"Inside",TRUE,"Gilbert","Norm","1Fam","2Story",6,5,2000,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,1,1,953,953,5,711,0,1664,3,1,7,2,460,"Y",100,40,0,FALSE,"None",0,1,2006,TRUE,172400,TRUE,TRUE,FALSE,2,1
372,50,"RL",80,17120,4,TRUE,"Inside",TRUE,"ClearCr","Feedr","1Fam","1.5Fin",4,4,1959,FALSE,"WdShing","Plywood","None",0,3,"CBlock",0,0,0,0,0,0,0,3,468,0,1588,4,1,5,3,680,"N",0,59,0,FALSE,"None",0,7,2008,TRUE,134432,TRUE,TRUE,FALSE,2,0
373,120,"RL",50,7175,4,TRUE,"Inside",TRUE,"SawyerW","Norm","TwnhsE","1Story",6,5,1984,FALSE,"Plywood","Plywood","None",0,3,"CBlock",3,2,1,5,2,0,744,3,0,0,752,2,1,7,1,264,"Y",353,0,0,TRUE,"None",0,2,2010,TRUE,125000,TRUE,FALSE,FALSE,2,0
374,20,"RL",79,10634,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",5,6,1953,FALSE,"MetalSd","MetalSd","None",0,3,"PConc",2,2,1,4,2,0,608,3,0,0,1319,3,1,5,1,270,"Y",66,0,0,TRUE,"None",0,11,2009,TRUE,123000,TRUE,FALSE,FALSE,2,0
375,60,"RL",65,8200,4,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","2Story",7,5,2004,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,1,1,847,847,5,1081,0,1928,4,1,7,3,434,"Y",100,48,0,FALSE,"None",0,7,2007,TRUE,219500,TRUE,TRUE,FALSE,2,1
377,80,"RL",57,8846,3,TRUE,"Other",TRUE,"CollgCr","Norm","1Fam","SFoyer",5,5,1996,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,3,6,1,572,870,5,0,0,914,2,1,7,1,576,"Y",0,0,0,FALSE,"None",0,7,2006,TRUE,148000,TRUE,FALSE,FALSE,1,0
378,60,"FV",102,11143,3,TRUE,"Corner",TRUE,"Somerst","Norm","1Fam","2Story",8,5,2005,FALSE,"CemntBd","CmentBd","None",0,3,"PConc",3,2,1,1,1,1580,1580,5,886,0,2466,4,1,7,2,610,"Y",159,214,0,FALSE,"None",0,12,2007,TRUE,340000,TRUE,TRUE,FALSE,3,0
379,20,"RL",88,11394,4,TRUE,"Corner",TRUE,"StoneBr","Norm","1Fam","1Story",9,2,2010,TRUE,"VinylSd","VinylSd","Stone",350,3,"PConc",4,2,3,6,1,411,1856,5,0,0,1856,1,1,7,3,834,"Y",113,0,0,FALSE,"None",0,6,2010,FALSE,394432,TRUE,TRUE,FALSE,2,1
380,60,"RL",60,8123,3,TRUE,"Inside",TRUE,"Gilbert","NR","1Fam","2Story",6,5,2000,FALSE,"VinylSd","VinylSd","BrkFace",16,3,"PConc",3,2,1,1,1,982,982,5,793,0,1800,3,1,7,3,463,"Y",100,63,0,FALSE,"None",0,6,2009,TRUE,179000,TRUE,TRUE,FALSE,2,1
381,50,"RL",50,5000,4,TRUE,"Inside",TRUE,"SWISU","Norm","1Fam","1.5Fin",5,6,1950,FALSE,"BrkFace","Wd Sdng","None",0,3,"Other",2,2,1,2,1,808,1026,3,665,0,1691,3,1,7,1,308,"Y",0,0,242,FALSE,"None",0,5,2010,TRUE,127000,TRUE,TRUE,FALSE,2,0
382,20,"FV",60,7200,4,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","1Story",7,5,2006,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,3,1,1,1,1293,1293,5,0,0,1301,2,1,7,2,572,"Y",216,121,0,FALSE,"None",0,8,2006,FALSE,187750,TRUE,TRUE,FALSE,3,0
383,60,"RL",79,9245,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","2Story",7,5,2006,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,3,1,1,939,939,5,858,0,1797,3,1,7,2,639,"Y",144,53,0,FALSE,"None",0,4,2007,TRUE,213500,TRUE,FALSE,FALSE,2,1
384,45,"RH",60,9000,4,TRUE,"Corner",TRUE,"SawyerW","Norm","1Fam","1.5Unf",6,3,1950,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"Other",1,1,1,1,1,784,784,3,0,0,784,2,1,7,1,360,"N",0,0,91,FALSE,"None",0,10,2009,TRUE,76000,TRUE,FALSE,FALSE,1,0
385,60,"RL",86.6289888366675,53107,2,FALSE,"Corner",FALSE,"ClearCr","Feedr","1Fam","2Story",6,5,1992,FALSE,"HdBoard","HdBoard","None",0,3,"PConc",3,2,3,6,1,595,1580,5,874,0,1953,3,1,7,3,501,"Y",216,231,0,FALSE,"None",0,6,2007,TRUE,240000,TRUE,TRUE,FALSE,3,1
386,120,"RL",43,3182,4,TRUE,"Inside",TRUE,"Blmngtn","Norm","TwnhsE","1Story",8,5,2005,FALSE,"VinylSd","VinylSd","BrkFace",16,3,"PConc",3,2,1,6,1,1232,1256,5,0,0,1269,2,1,7,3,430,"Y",146,20,0,FALSE,"None",0,4,2010,TRUE,192000,TRUE,TRUE,FALSE,2,0
387,50,"RL",58,8410,4,TRUE,"Other",TRUE,"Edwards","Feedr","1Fam","1.5Fin",5,3,1996,TRUE,"Wd Sdng","VinylSd","None",0,2,"PConc",2,2,1,1,1,658,658,3,526,0,1184,5,1,7,0,0,"N",0,151,0,FALSE,"None",0,5,2006,FALSE,81000,FALSE,FALSE,FALSE,1,0
388,80,"RL",72,7200,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","SLvl",6,6,1976,TRUE,"MetalSd","MetalSd","BrkFace",255,3,"CBlock",2,2,3,5,1,410,1041,5,0,0,1125,3,1,7,1,352,"Y",296,0,0,TRUE,"None",0,10,2009,FALSE,125000,TRUE,TRUE,FALSE,2,0
389,20,"RL",93,9382,3,TRUE,"Other",TRUE,"CollgCr","Norm","1Fam","1Story",7,5,2000,FALSE,"VinylSd","VinylSd","BrkFace",125,3,"PConc",3,2,1,1,1,1468,1468,5,0,0,1479,3,1,7,2,577,"Y",120,25,0,FALSE,"None",0,7,2008,TRUE,191000,TRUE,FALSE,FALSE,2,0
390,60,"RL",96,12474,4,TRUE,"Inside",TRUE,"NridgHt","Norm","1Fam","2Story",10,5,2008,FALSE,"VinylSd","VinylSd","Stone",272,3,"PConc",4,2,3,6,1,402,1682,5,590,0,2332,3,1,7,3,846,"Y",196,134,0,FALSE,"None",0,8,2008,FALSE,426000,TRUE,TRUE,FALSE,3,1
391,50,"RL",50,8405,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1.5Fin",5,8,1950,FALSE,"MetalSd","MetalSd","None",0,3,"Other",2,3,1,3,4,229,861,5,406,0,1367,4,1,7,1,384,"Y",0,130,112,TRUE,"None",0,4,2008,TRUE,119000,TRUE,FALSE,FALSE,2,0
392,60,"RL",71,12209,3,TRUE,"Other",TRUE,"Mitchel","Norm","1Fam","2Story",6,5,2002,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",4,2,1,5,1,114,804,5,1157,0,1961,3,1,7,3,560,"Y",125,192,0,FALSE,"None",0,6,2009,TRUE,215000,TRUE,TRUE,FALSE,3,1
393,20,"RL",73.1196109142829,8339,3,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",5,7,1959,FALSE,"MetalSd","MetalSd","None",0,3,"Other",0,0,0,0,0,0,0,3,0,0,882,3,1,7,2,294,"Y",0,0,0,TRUE,"Shed",1200,7,2007,TRUE,106500,TRUE,FALSE,FALSE,1,0
394,30,"RL",61.1499639273135,7446,4,TRUE,"Corner",TRUE,"BrkSide","Feedr","1Fam","1Story",4,5,1950,FALSE,"WdShing","Wd Shng","None",0,3,"CBlock",2,2,1,3,1,522,788,3,0,0,788,2,1,7,0,0,"Y",0,0,0,TRUE,"None",0,4,2006,FALSE,100000,FALSE,TRUE,FALSE,1,0
395,50,"RL",60,10134,4,TRUE,"Inside",TRUE,"OldTown","Norm","1Fam","1.5Fin",5,6,1950,FALSE,"MetalSd","MetalSd","None",0,3,"CBlock",2,2,1,1,1,735,735,4,299,0,1034,2,1,7,1,240,"Y",0,39,0,FALSE,"None",0,7,2007,TRUE,109000,TRUE,FALSE,FALSE,1,0
396,20,"RL",68,9571,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1Story",5,6,1956,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"CBlock",2,2,3,4,1,405,1144,3,0,0,1144,3,1,7,1,596,"Y",44,0,0,FALSE,"None",0,6,2010,TRUE,129000,TRUE,FALSE,FALSE,2,0
397,20,"RL",60,7200,4,FALSE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",5,5,1972,TRUE,"MetalSd","MetalSd","None",0,3,"CBlock",2,2,3,3,1,117,894,3,0,0,894,2,1,7,2,600,"Y",215,0,0,FALSE,"None",0,9,2009,TRUE,123000,TRUE,FALSE,FALSE,1,0
398,60,"RL",69,7590,4,TRUE,"Inside",TRUE,"NAmes","PosN","1Fam","2Story",5,5,1962,FALSE,"VinylSd","VinylSd","BrkFace",288,3,"CBlock",2,2,1,5,1,324,864,3,936,0,1812,4,1,7,2,264,"Y",0,168,0,FALSE,"None",0,7,2007,TRUE,169500,TRUE,TRUE,FALSE,2,0
400,60,"FV",65,8125,4,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","2Story",7,5,2007,FALSE,"CemntBd","CmentBd","Stone",100,3,"PConc",3,2,1,6,1,280,1092,5,438,0,1550,2,1,7,3,438,"Y",0,168,0,FALSE,"None",0,10,2009,TRUE,241000,TRUE,FALSE,FALSE,3,0
401,120,"RL",38,14963,2,TRUE,"Inside",TRUE,"Veenker","Norm","TwnhsE","1Story",8,5,1996,FALSE,"BrkFace","BrkFace","None",0,3,"PConc",3,2,1,6,1,474,1260,5,0,0,1288,1,1,7,3,500,"Y",120,30,0,FALSE,"None",0,12,2008,TRUE,245500,TRUE,TRUE,FALSE,2,1
402,20,"RL",65,8767,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",7,5,2005,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,3,6,1,1286,1310,5,0,0,1310,3,1,7,3,400,"Y",0,0,0,FALSE,"None",0,7,2006,FALSE,164990,TRUE,TRUE,FALSE,2,0
403,30,"RL",60,10200,4,TRUE,"Inside",TRUE,"Sawyer","Norm","1Fam","1Story",5,8,1997,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"PConc",2,2,1,1,1,672,672,5,0,0,672,2,1,7,1,240,"N",168,0,0,TRUE,"None",0,8,2008,TRUE,108000,TRUE,FALSE,FALSE,1,0
404,60,"RL",93,12090,4,TRUE,"Corner",TRUE,"NoRidge","Norm","1Fam","2Story",8,5,1998,TRUE,"VinylSd","VinylSd","BrkFace",650,3,"PConc",3,2,1,1,1,1141,1141,4,1098,0,2263,4,1,7,3,420,"Y",144,123,0,FALSE,"None",0,7,2006,FALSE,258000,TRUE,TRUE,FALSE,2,1
405,60,"RL",75.118321273648,10364,3,TRUE,"Inside",TRUE,"Gilbert","Norm","1Fam","2Story",6,5,1996,FALSE,"MetalSd","MetalSd","None",0,3,"PConc",3,2,1,1,1,806,806,4,766,0,1572,3,1,7,3,373,"Y",0,40,0,FALSE,"None",0,5,2007,TRUE,168000,TRUE,TRUE,FALSE,2,1
406,20,"RL",74.7501637605403,9991,3,TRUE,"Corner",TRUE,"Sawyer","Feedr","1Fam","1Story",4,4,1993,FALSE,"Plywood","Plywood","None",0,3,"CBlock",2,2,1,4,1,165,1281,5,0,0,1620,3,1,6,1,490,"Y",120,78,0,TRUE,"None",0,6,2009,TRUE,150000,TRUE,TRUE,FALSE,3,0
407,50,"RL",51,10480,4,TRUE,"Inside",TRUE,"SWISU","Norm","1Fam","1.5Fin",6,5,1950,FALSE,"MetalSd","MetalSd","None",0,3,"Other",2,2,1,1,1,1064,1064,5,0,473,1639,3,1,2,1,240,"Y",0,0,0,FALSE,"None",0,3,2008,TRUE,115000,TRUE,FALSE,FALSE,1,0
408,70,"RL",63,15576,4,TRUE,"Inside",TRUE,"Crawfor","Norm","1Fam","2Story",6,7,1976,FALSE,"Wd Sdng","Plywood","None",0,3,"Other",3,2,1,1,1,840,840,5,840,0,1680,4,1,7,1,308,"Y",0,0,160,FALSE,"None",0,3,2008,TRUE,177000,TRUE,FALSE,FALSE,2,0
409,60,"RL",109,14154,4,TRUE,"Corner",TRUE,"NridgHt","Norm","1Fam","2Story",7,5,2006,FALSE,"VinylSd","VinylSd","BrkFace",350,3,"PConc",4,3,1,1,1,1063,1063,5,1101,0,2172,3,1,7,2,947,"Y",192,62,0,FALSE,"None",0,8,2007,FALSE,280000,TRUE,TRUE,FALSE,2,1
410,60,"FV",85,10800,4,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","2Story",8,5,2008,FALSE,"VinylSd","VinylSd","Stone",100,3,"PConc",4,2,1,6,1,245,1034,5,1028,0,2078,3,1,7,3,836,"Y",0,102,0,FALSE,"None",0,4,2008,FALSE,339750,TRUE,TRUE,FALSE,3,1
411,20,"RL",68,9571,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1Story",5,3,1958,FALSE,"BrkComm","Brk Cmn","None",0,2,"CBlock",2,1,1,1,1,1276,1276,3,0,0,1276,3,1,4,1,350,"Y",0,0,0,FALSE,"None",0,6,2009,FALSE,60000,TRUE,FALSE,FALSE,1,0
412,190,"RL",100,34650,4,FALSE,"Inside",TRUE,"Gilbert","Norm","2fmCon","1Story",5,5,1955,TRUE,"Wd Sdng","Wd Sdng","None",0,3,"CBlock",2,2,2,3,1,0,1056,3,0,0,1056,3,1,7,3,572,"Y",264,0,0,FALSE,"None",0,1,2006,TRUE,145000,TRUE,FALSE,FALSE,2,0
413,20,"FV",72.5995886946635,4403,2,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","1Story",7,5,2009,FALSE,"MetalSd","MetalSd","Stone",432,3,"PConc",4,2,3,6,1,892,1470,5,0,0,1478,2,1,7,3,484,"Y",0,144,0,FALSE,"None",0,6,2010,FALSE,222000,TRUE,TRUE,FALSE,3,1
414,30,"RM",56,8960,4,TRUE,"Inside",TRUE,"OldTown","Artery","1Fam","1Story",5,6,1950,FALSE,"WdShing","Wd Shng","None",0,3,"CBlock",2,2,1,1,1,1008,1008,4,0,0,1028,2,1,7,1,360,"Y",0,0,130,FALSE,"None",0,3,2010,TRUE,115000,TRUE,TRUE,FALSE,1,0
415,60,"RL",59,11228,2,TRUE,"Other",TRUE,"SawyerW","Norm","1Fam","2Story",7,5,1993,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,4,6,499,1080,5,1017,0,2097,3,1,7,1,678,"Y",196,187,0,FALSE,"None",0,12,2008,TRUE,228000,TRUE,TRUE,FALSE,2,2
416,20,"RL",73,8899,3,TRUE,"Inside",TRUE,"Gilbert","Norm","1Fam","1Story",7,5,2007,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,3,6,1,1316,1340,5,0,0,1340,3,1,7,3,396,"Y",100,30,0,FALSE,"None",0,8,2007,FALSE,181134,TRUE,FALSE,FALSE,2,0
417,60,"RL",74,7844,4,TRUE,"Inside",TRUE,"Sawyer","Norm","1Fam","2Story",6,7,1978,TRUE,"HdBoard","HdBoard","BrkFace",203,3,"CBlock",2,2,1,5,1,463,672,3,728,0,1400,3,1,7,3,440,"Y",0,0,0,FALSE,"None",0,3,2006,TRUE,149500,TRUE,TRUE,FALSE,1,1
418,70,"RL",86,22420,3,TRUE,"Inside",TRUE,"Crawfor","Feedr","1Fam","2Story",6,6,1950,TRUE,"Wd Sdng","Stucco","None",0,3,"Other",3,2,1,4,1,242,1370,3,1254,0,2624,4,1,7,1,864,"N",0,0,0,FALSE,"None",0,11,2007,TRUE,239000,TRUE,TRUE,FALSE,3,1
419,50,"RL",60,8160,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1.5Fin",5,6,1950,FALSE,"MetalSd","MetalSd","None",0,3,"Other",2,2,1,5,1,444,756,2,378,0,1134,3,1,7,1,240,"P",0,0,0,FALSE,"None",0,4,2007,FALSE,126000,TRUE,FALSE,FALSE,2,1
420,20,"RL",65,8450,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",5,6,1968,FALSE,"VinylSd","VinylSd","None",0,3,"CBlock",2,2,1,4,1,281,1056,5,0,0,1056,3,1,7,1,304,"Y",0,85,184,FALSE,"None",0,7,2010,TRUE,142000,TRUE,TRUE,FALSE,2,0
421,90,"RM",78,7060,4,TRUE,"Inside",TRUE,"Mitchel","Norm","Duplex","SFoyer",7,5,1998,FALSE,"VinylSd","VinylSd","BrkFace",200,4,"PConc",3,3,4,6,1,35,1344,5,0,0,1344,2,2,7,3,784,"Y",0,0,0,FALSE,"None",0,11,2008,FALSE,206300,TRUE,FALSE,FALSE,4,0
422,20,"RL",81.3079077741806,16635,3,TRUE,"Other",TRUE,"NWAmes","Norm","1Fam","1Story",6,7,2000,FALSE,"CemntBd","CmentBd","Stone",126,3,"CBlock",3,2,1,5,1,356,1602,4,0,0,1602,3,1,7,3,529,"Y",240,0,0,FALSE,"None",0,6,2009,TRUE,215000,TRUE,TRUE,FALSE,2,1
423,20,"RL",100,21750,4,FALSE,"Inside",FALSE,"Mitchel","Artery","1Fam","1Story",5,5,1954,TRUE,"HdBoard","HdBoard","None",0,3,"CBlock",2,2,1,1,1,988,988,5,0,0,988,2,1,7,2,520,"N",0,0,0,FALSE,"None",0,2,2008,TRUE,113000,TRUE,FALSE,FALSE,1,0
424,60,"RL",80,9200,4,TRUE,"Inside",TRUE,"NoRidge","Norm","1Fam","2Story",8,5,1998,FALSE,"VinylSd","VinylSd","BrkFace",473,3,"PConc",3,2,1,6,1,484,1470,4,1160,0,2630,4,1,7,3,696,"Y",0,66,0,FALSE,"None",0,6,2008,TRUE,315000,TRUE,TRUE,FALSE,3,1
425,20,"RL",72,9000,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",6,5,1956,FALSE,"Wd Sdng","Wd Sdng","BrkFace",74,3,"CBlock",3,2,1,2,1,580,1196,4,0,0,1196,2,1,7,2,297,"Y",0,44,0,FALSE,"None",0,5,2008,TRUE,139000,TRUE,TRUE,FALSE,2,0
